ID,标签,问题,答案 
370,0,请问中山大学，2019年西藏理科汉族考生最低录取分数线和位次,您好，您可以进入http://admission.sysu.edu.cn/zs01/zs01c/xizang/1375294.htm查看历年的录取分数，也可以微信搜索“中大招生”，关注最新录取信息，谢谢！
371,0,老师您好，请问贵校的少数民族预科班是否招收广东的蒙古族考生？本人户口所在地也在内蒙,您可以进入http://admission.sysu.edu.cn/zs01/zs01d/1375433.htm查询我校在内蒙古的招生计划，欢迎微信搜索“中大招生”小程序，关注我校最新招录信息，谢谢！
372,0,今年贵校对西藏开放那些个专业，对口语考试是否有要求？,您好，您可以上我校官网查询西藏的招生计划http://admission.sysu.edu.cn/zs01/zs01d/index.htm，您也可以微信搜索“中大招生”小程序，关注最新消息，谢谢！
373,0,我有色觉ll度，单色不能识别，想报读贵校金融学专业，但是贵校今年大类招生，经济学类(含经济学、金融学、国际经济与贸易），听说经济学类是受限专业，还能报吗？我仅仅读金融学或者国际经济与贸易。盼复！谢谢/咖啡/抱拳,您好，根据教育部《普通高等学校招生体检工作指导意见》规定，您所限制报考的专业有：1、轻度色觉异常（俗称色弱）不能录取的专业：以颜色波长作为严格技术标准的化学类、化工与制药类、药学类、生物科学类、公安技术类、地质学类各专业，医学类各专业；生物工程、生物医学工程、动物医学、动...[详细]
374,0,老师，高考志愿填报时“是否服从调剂”是不是需要和高校专项申请表上所选一致？,我校高校专项资格名单已公示http://admission.sysu.edu.cn/zs01a/1377926.htm，资格考生高考填报志愿时必须填报我校公示的专业，否则视为放弃我校高校专项优惠资格。
375,0,老师，请问你们在重庆英语、汉语言文学专业招收理科生吗？,请登录中山大学本科招生招生网查看重庆招生计划。http://admission.sysu.edu.cn/zs01/zs01d/1375446.htm
376,0,请问今年计划中材料类（含材料物理、材料化学、高分子材料与工程专业）与2019年的材料类（广州）有什么区别？就学的校区是否一样？谢谢！,为同一专业。
377,0,1.贵校的转专业条件有哪些2.能否辅修双学位3.有没有研究生推免权4.大类招生分专业的具体条件谢谢老师,1.转出不受限，转入则需要符合接收院校的要求。2.能，详情可咨询020-84112345。3.有。4.各专业大类专业分流方案不同，详情可咨询招生院系。
378,0,高校专项计划在提前批报考吗？其录取是在本科一批之后还是之前？高考填报志愿的专业与报名填报的专业相比能否有改动？贵校高校专项计划入选名单何时公布？,各省填报志愿批次不同，高校专项一般在本科一批之前。我校高校专项资格名单已公布http://admission.sysu.edu.cn/zs01a/1377926.htm。考生必须填报公示的专业。
379,0,请问被高校专项录取的考生，进去后是否有机会转专业？,可以申请转专业
380,0,我是河北省一名考生，想问一下高校专项是按照面试成绩从高到低录取吗？完全不参考高考成绩的吗？也没有分省录取人数计划吗？谢谢！,获得我校高校专项资格名单的考生，实际高考成绩达到所在省份一本控制线即录取。
381,0,您好，今年河南省的招生名额有变动么？还有能说一下调档比例么？,http://admission.sysu.edu.cn/zs01/zs01d/1375425.htm招生计划请查看中山大学本科招生网。在平行志愿投档的批次，一般按照不超过各省公布的招生计划数的105%调档。
382,0,请老师详解,中山医学院所属校区在广州校区，医学院所属校区在深圳校区，深圳校区入驻前在广州培养。本科阶段的专业培养内容一致，院系师资不同。
383,0,若对所学专业不满意，如何才能转到满意的专业？,学生可在每学年的第二学期申请转专业，不同院系有不同的接收要求。建议考生在填报志愿阶段就选择自己满意的专业就读。
384,0,您好！请问贵校对广西考生是否有开设预科班？若有，请问结束一年预科学习后是否有机会学习临床医学？谢谢！,我校未设有预科班招生。
385,0,我的中山大学高校计划的面试成绩已经出来了，但我不喜欢知道是否过线,我校高校专项计划资格名单已公布。http://admission.sysu.edu.cn/zs01a/1377926.htm
386,0,请问贵校今年在浙江招汉语言文学或相关专业吗？大概多少位次可以报考？谢谢！,招生计划和历年录取分数请登录中山大学本科招生网查看。http://admission.sysu.edu.cn或微信搜索“中大招生”小程序，均可查看
387,0,您好，我已获得今年贵校高考专项物理学专业的资格，一直青睐贵校数学专业（高校专项报名时的第一志愿），但数学专业在重庆无招生计划，想请问，入学后可否有机会转入数学专业？,入校后可根据学校相关规定申请转专业。
388,0,老师高校专项面试成绩什么时候公布，达到多少分可以录取？,我校高校专项资格名单已公布http://admission.sysu.edu.cn/zs01a/1377926.htm。考生同时可登录阳光高考报名平台查询本人面试成绩。
389,0,2020年,我校高校专项计划资格名单已公布http://admission.sysu.edu.cn/zs01a/1377926.htm，考生同时可登录阳光高考报名平台查询本人面试成绩。
390,0,老师您好，请问中山大学2020年在对于新疆的高校专项计划中会招收几个文科生啊？分别是什么专业？,中山大学2020年高校专项资格名单已公布，资格考生的录取专业已确定，高考填报志愿时须填报公示的专业，考生实际高考成绩达到了简章规定的新疆一本线即可录取。
391,0,想了解在2019年的录取中，专业代码为231的临床医学和232的临床医学（广州）有什么区别？,我校临床医学有两个学院招生，分别为中山医学院和医学院，中山医学院所属校区是广州校区，医学院所属校区是深圳校区。具体招生计划可查看中山大学本科招生网，或微信搜索“中大招生”小程序查看。
392,0,请问，入学之后可以转专业吗？,学校从2018级学生开始实行跨专业跨院系选课，进一步提高学生学习自主权。学有余力的学生可以申请辅修专业或者辅修学士学位，修满要求学分并通过考核后，可在毕业时获得辅修专业证书或者辅修学士学位。为充分调动学生的学习积极性，有利于学生的自身发展，学校允许确有专长或有特殊困难的学生...[详细]
393,0,您好，请问中山大学招收山西省编导类艺术生,我校目前仅招收艺术类音乐表演专业。
394,0,往届生招收条件是否与应届生一致？,除外语类保送生仅应届生可报考，其他招生应届生和往届生一致。
395,0,老师，在高考填报志愿所选专业是不是需要和高校专项申请表上所选专业一致？可是我申请表上所选专业有些在重庆不招生，比如英语、汉语言文学，不招理科生。该怎么办呢？,填报志愿时必须按照公示资格中的专业进行填报。
396,0,请问哪里能看到中山在山东的招生计划,登陆中山大学本科招生网或者微信搜索小程序“中大招生”，可查询我校在山东的招生计划。同时，报考时以山东省招办提供的招生专业目录为准。
397,0,强基计划报名前需要准备什么资料吗,我校暂未公布相关招生政策。
398,0,老师，您好！看到中山大学今年首次招收艺术本科生。想咨询录取方式是只看联考对应专业的单科成绩还是先画一条录取线再看文化成绩，有综合分计算公式吗？谢谢！,　你好，我校2020年在广东的录取政策如下：（一）音乐表演专业录取时使用考生专业省级统考成绩，我校不举行校考。（二）若省级招生考试机构实行平行志愿投档，则执行其投档办法，按投档成绩从高分到低分择优录取。在广东省招考方向按“志愿优先，遵循分数”原则进行录取。
399,0,广东音乐表演专业要报名吗还是高考直接填志愿,你好，详情请见http://admission.sysu.edu.cn/zs01/zs01b/1371851.htm
400,0,请问贵校在河北招多少声乐考生，录取是按河北投档的综合分吗，去年最低分数线是多少？,您好，我校今年在河北暂无艺术类专业招收计划。
401,0,老师好，因疫情原因本人的高水平艺术团报名材料中均未有学校签章，请问需最晚何时补齐？亦或是等学校通知初审结果后再进行印章补盖？,我校高水平艺术团相关信息将于近期发布，请关注中大本科招生网和阳光高考报名平台信息。
402,0,老师好，因疫情原因本人的高水平艺术团报名材料中均未有学校签章，请问需最晚何时补齐？亦或是等学校通知初审结果后再进行印章补盖？,我校高水平艺术团相关信息将于近期发布，请关注中大本科招生网和阳光高考报名平台信息。
